"","st_sensor_code","st_value_1","datetime","year","csum","x"
"9026",748,0.259999990463257,2021-04-10 14:00:00,"2021",6453.95098498091,0000-04-10 14:00:00
"9027",748,0.259999990463257,2021-04-10 12:59:59,"2021",6454.21098497137,0000-04-10 13:00:00
"9028",748,0.261999994516373,2021-04-10 12:00:00,"2021",6454.47298496589,0000-04-10 12:00:00
"9029",748,0.261999994516373,2021-04-10 11:00:00,"2021",6454.73498496041,0000-04-10 11:00:00
"9030",748,0.263999998569489,2021-04-10 09:59:59,"2021",6454.99898495898,0000-04-10 10:00:00
"9031",748,0.261999994516373,2021-04-10 09:00:00,"2021",6455.26098495349,0000-04-10 09:00:00
"9032",748,0.263999998569489,2021-04-10 08:00:00,"2021",6455.52498495206,0000-04-10 08:00:00
"9033",748,0.263000011444092,2021-04-10 06:59:59,"2021",6455.78798496351,0000-04-10 07:00:00
"9034",748,0.266999989748001,2021-04-10 06:00:00,"2021",6456.05498495325,0000-04-10 06:00:00
"9035",748,0.266999989748001,2021-04-10 05:00:00,"2021",6456.321984943,0000-04-10 05:00:00
"9036",748,0.263000011444092,2021-04-10 03:59:59,"2021",6456.58498495445,0000-04-10 04:00:00
"9037",748,0.264999985694885,2021-04-10 03:00:00,"2021",6456.84998494014,0000-04-10 03:00:00
"9038",748,0.26800000667572,2021-04-10 02:00:00,"2021",6457.11798494682,0000-04-10 02:00:00
"9039",748,0.266999989748001,2021-04-10 00:59:59,"2021",6457.38498493657,0000-04-10 01:00:00
"9040",748,0.266999989748001,2021-04-10 00:00:00,"2021",6457.65198492631,0000-04-10 00:00:00
"9041",748,0.268999993801117,2021-04-09 23:00:00,"2021",6457.92098492011,0000-04-09 23:00:00
"9042",748,0.270000010728836,2021-04-09 21:59:59,"2021",6458.19098493084,0000-04-09 22:00:00
"9043",748,0.270999997854233,2021-04-09 21:00:00,"2021",6458.4619849287,0000-04-09 21:00:00
"9044",748,0.270999997854233,2021-04-09 20:00:00,"2021",6458.73298492655,0000-04-09 20:00:00
"9045",748,0.270999997854233,2021-04-09 18:59:59,"2021",6459.00398492441,0000-04-09 19:00:00
"9046",748,0.296000003814697,2021-04-12 18:00:00,"2021",6459.29998492822,0000-04-12 18:00:00
"9047",748,0.296000003814697,2021-04-12 17:00:00,"2021",6459.59598493204,0000-04-12 17:00:00
"9048",748,0.29899999499321,2021-04-12 15:59:59,"2021",6459.89498492703,0000-04-12 16:00:00
"9049",748,0.303999990224838,2021-04-12 15:00:00,"2021",6460.19898491725,0000-04-12 15:00:00
"9050",748,0.303999990224838,2021-04-12 14:00:00,"2021",6460.50298490748,0000-04-12 14:00:00
"9051",748,0.303000003099442,2021-04-12 12:59:59,"2021",6460.80598491058,0000-04-12 13:00:00
"9052",748,0.303000003099442,2021-04-12 12:00:00,"2021",6461.10898491368,0000-04-12 12:00:00
"9053",748,0.303000003099442,2021-04-12 11:00:00,"2021",6461.41198491678,0000-04-12 11:00:00
"9054",748,0.298000007867813,2021-04-12 09:59:59,"2021",6461.70998492464,0000-04-12 10:00:00
"9055",748,0.296000003814697,2021-04-12 09:00:00,"2021",6462.00598492846,0000-04-12 09:00:00
"9056",748,0.294999986886978,2021-04-12 08:00:00,"2021",6462.30098491535,0000-04-12 08:00:00
"9057",748,0.28999999165535,2021-04-12 06:59:59,"2021",6462.590984907,0000-04-12 07:00:00
"9058",748,0.287000000476837,2021-04-12 06:00:00,"2021",6462.87798490748,0000-04-12 06:00:00
"9059",748,0.284000009298325,2021-04-12 05:00:00,"2021",6463.16198491678,0000-04-12 05:00:00
"9060",748,0.280000001192093,2021-04-12 03:59:59,"2021",6463.44198491797,0000-04-12 04:00:00
"9061",748,0.27700001001358,2021-04-12 03:00:00,"2021",6463.71898492798,0000-04-12 03:00:00
"9062",748,0.275000005960464,2021-04-12 02:00:00,"2021",6463.99398493394,0000-04-12 02:00:00
"9063",748,0.273000001907349,2021-04-12 00:59:59,"2021",6464.26698493585,0000-04-12 01:00:00
"9064",748,0.270999997854233,2021-04-12 00:00:00,"2021",6464.5379849337,0000-04-12 00:00:00
"9065",748,0.270999997854233,2021-04-11 23:00:00,"2021",6464.80898493156,0000-04-11 23:00:00
"9066",748,0.273000001907349,2021-04-11 21:59:59,"2021",6465.08198493347,0000-04-11 22:00:00
"9067",748,0.273000001907349,2021-04-11 21:00:00,"2021",6465.35498493537,0000-04-11 21:00:00
"9068",748,0.28999999165535,2021-04-13 20:00:00,"2021",6465.64498492703,0000-04-13 20:00:00
"9069",748,0.28999999165535,2021-04-13 18:59:59,"2021",6465.93498491868,0000-04-13 19:00:00
"9070",748,0.289000004529953,2021-04-13 18:00:00,"2021",6466.22398492321,0000-04-13 18:00:00
"9071",748,0.287000000476837,2021-04-13 17:00:00,"2021",6466.51098492369,0000-04-13 17:00:00
"9072",748,0.28999999165535,2021-04-13 15:59:59,"2021",6466.80098491535,0000-04-13 16:00:00
"9073",748,0.291999995708466,2021-04-13 15:00:00,"2021",6467.09298491105,0000-04-13 15:00:00
"9074",748,0.294999986886978,2021-04-13 14:00:00,"2021",6467.38798489794,0000-04-13 14:00:00
"9075",748,0.296999990940094,2021-04-13 12:59:59,"2021",6467.68498488888,0000-04-13 13:00:00
"9076",748,0.298000007867813,2021-04-13 12:00:00,"2021",6467.98298489675,0000-04-13 12:00:00
"9077",748,0.300000011920929,2021-04-13 11:00:00,"2021",6468.28298490867,0000-04-13 11:00:00
"9078",748,0.298000007867813,2021-04-13 09:59:59,"2021",6468.58098491654,0000-04-13 10:00:00
"9079",748,0.300999999046326,2021-04-13 09:00:00,"2021",6468.88198491558,0000-04-13 09:00:00
"9080",748,0.301999986171722,2021-04-13 08:00:00,"2021",6469.18398490176,0000-04-13 08:00:00
"9081",748,0.301999986171722,2021-04-13 06:59:59,"2021",6469.48598488793,0000-04-13 07:00:00
"9082",748,0.301999986171722,2021-04-13 06:00:00,"2021",6469.7879848741,0000-04-13 06:00:00
"9083",748,0.301999986171722,2021-04-13 05:00:00,"2021",6470.08998486027,0000-04-13 05:00:00
"9084",748,0.300999999046326,2021-04-13 03:59:59,"2021",6470.39098485932,0000-04-13 04:00:00
"9085",748,0.29899999499321,2021-04-13 03:00:00,"2021",6470.68998485431,0000-04-13 03:00:00
"9086",748,0.298000007867813,2021-04-13 02:00:00,"2021",6470.98798486218,0000-04-13 02:00:00
"9087",748,0.296999990940094,2021-04-13 00:59:59,"2021",6471.28498485312,0000-04-13 01:00:00
"9088",748,0.296999990940094,2021-04-13 00:00:00,"2021",6471.58198484406,0000-04-13 00:00:00
"9089",748,0.298000007867813,2021-04-12 23:00:00,"2021",6471.87998485193,0000-04-12 23:00:00
"9090",748,0.29899999499321,2021-04-12 21:59:59,"2021",6472.17898484692,0000-04-12 22:00:00
"9091",748,0.29899999499321,2021-04-12 21:00:00,"2021",6472.47798484191,0000-04-12 21:00:00
"9092",748,0.29899999499321,2021-04-12 20:00:00,"2021",6472.77698483691,0000-04-12 20:00:00
"9093",748,0.29899999499321,2021-04-12 18:59:59,"2021",6473.0759848319,0000-04-12 19:00:00
"9094",748,0.303000003099442,2021-04-14 20:00:00,"2021",6473.378984835,0000-04-14 20:00:00
"9095",748,0.300000011920929,2021-04-14 18:59:59,"2021",6473.67898484692,0000-04-14 19:00:00
"9096",748,0.296000003814697,2021-04-14 18:00:00,"2021",6473.97498485073,0000-04-14 18:00:00
"9097",748,0.296999990940094,2021-04-14 17:00:00,"2021",6474.27198484167,0000-04-14 17:00:00
"9098",748,0.296999990940094,2021-04-14 15:59:59,"2021",6474.56898483261,0000-04-14 16:00:00
"9099",748,0.294999986886978,2021-04-14 15:00:00,"2021",6474.8639848195,0000-04-14 15:00:00
"9100",748,0.294999986886978,2021-04-14 14:00:00,"2021",6475.15898480639,0000-04-14 14:00:00
"9101",748,0.293999999761581,2021-04-14 12:59:59,"2021",6475.45298480615,0000-04-14 13:00:00
"9102",748,0.296000003814697,2021-04-14 12:00:00,"2021",6475.74898480996,0000-04-14 12:00:00
"9103",748,0.294999986886978,2021-04-14 11:00:00,"2021",6476.04398479685,0000-04-14 11:00:00
"9104",748,0.293000012636185,2021-04-14 09:59:59,"2021",6476.33698480949,0000-04-14 10:00:00
"9105",748,0.28999999165535,2021-04-14 09:00:00,"2021",6476.62698480114,0000-04-14 09:00:00
"9106",748,0.287999987602234,2021-04-14 08:00:00,"2021",6476.91498478875,0000-04-14 08:00:00
"9107",748,0.284000009298325,2021-04-14 06:59:59,"2021",6477.19898479804,0000-04-14 07:00:00
"9108",748,0.284000009298325,2021-04-14 06:00:00,"2021",6477.48298480734,0000-04-14 06:00:00
"9109",748,0.284000009298325,2021-04-14 05:00:00,"2021",6477.76698481664,0000-04-14 05:00:00
"9110",748,0.284000009298325,2021-04-14 03:59:59,"2021",6478.05098482594,0000-04-14 04:00:00
"9111",748,0.287000000476837,2021-04-14 03:00:00,"2021",6478.33798482642,0000-04-14 03:00:00
"9112",748,0.287999987602234,2021-04-14 02:00:00,"2021",6478.62598481402,0000-04-14 02:00:00
"9113",748,0.289000004529953,2021-04-14 00:59:59,"2021",6478.91498481855,0000-04-14 01:00:00
"9114",748,0.289000004529953,2021-04-14 00:00:00,"2021",6479.20398482308,0000-04-14 00:00:00
"9115",748,0.291000008583069,2021-04-13 23:00:00,"2021",6479.49498483166,0000-04-13 23:00:00
"9116",748,0.291999995708466,2021-04-13 21:59:59,"2021",6479.78698482737,0000-04-13 22:00:00
"9117",748,0.291000008583069,2021-04-13 21:00:00,"2021",6480.07798483595,0000-04-13 21:00:00
"9118",748,0.335999995470047,2021-04-15 18:59:59,"2021",6480.41398483142,0000-04-15 19:00:00
"9119",748,0.333999991416931,2021-04-15 18:00:00,"2021",6480.74798482284,0000-04-15 18:00:00
"9120",748,0.331000000238419,2021-04-15 17:00:00,"2021",6481.07898482308,0000-04-15 17:00:00
"9121",748,0.326999992132187,2021-04-15 15:59:59,"2021",6481.40598481521,0000-04-15 16:00:00
"9122",748,0.323000013828278,2021-04-15 15:00:00,"2021",6481.72898482904,0000-04-15 15:00:00
"9123",748,0.324000000953674,2021-04-15 14:00:00,"2021",6482.05298482999,0000-04-15 14:00:00
"9124",748,0.319000005722046,2021-04-15 12:59:59,"2021",6482.37198483571,0000-04-15 13:00:00
"9125",748,0.319000005722046,2021-04-15 12:00:00,"2021",6482.69098484144,0000-04-15 12:00:00
"9126",748,0.319999992847443,2021-04-15 11:00:00,"2021",6483.01098483428,0000-04-15 11:00:00
"9127",748,0.317999988794327,2021-04-15 09:59:59,"2021",6483.32898482308,0000-04-15 10:00:00
"9128",748,0.316000014543533,2021-04-15 09:00:00,"2021",6483.64498483762,0000-04-15 09:00:00
"9129",748,0.316000014543533,2021-04-15 08:00:00,"2021",6483.96098485216,0000-04-15 08:00:00
"9130",748,0.314999997615814,2021-04-15 06:59:59,"2021",6484.27598484978,0000-04-15 07:00:00
"9131",748,0.312000006437302,2021-04-15 06:00:00,"2021",6484.58798485622,0000-04-15 06:00:00
"9132",748,0.310999989509583,2021-04-15 05:00:00,"2021",6484.89898484573,0000-04-15 05:00:00
"9133",748,0.310999989509583,2021-04-15 03:59:59,"2021",6485.20998483524,0000-04-15 04:00:00
"9134",748,0.308999985456467,2021-04-15 03:00:00,"2021",6485.51898482069,0000-04-15 03:00:00
"9135",748,0.307000011205673,2021-04-15 02:00:00,"2021",6485.8259848319,0000-04-15 02:00:00
"9136",748,0.307000011205673,2021-04-15 00:59:59,"2021",6486.1329848431,0000-04-15 01:00:00
"9137",748,0.305000007152557,2021-04-15 00:00:00,"2021",6486.43798485026,0000-04-15 00:00:00
"9138",748,0.307000011205673,2021-04-14 23:00:00,"2021",6486.74498486146,0000-04-14 23:00:00
"9139",748,0.305999994277954,2021-04-14 21:59:59,"2021",6487.05098485574,0000-04-14 22:00:00
"9140",748,0.303999990224838,2021-04-14 21:00:00,"2021",6487.35498484597,0000-04-14 21:00:00
"9141",748,0.352999985218048,2021-04-16 20:00:00,"2021",6487.70798483118,0000-04-16 20:00:00
"9142",748,0.354000002145767,2021-04-16 18:59:59,"2021",6488.06198483333,0000-04-16 19:00:00
"9143",748,0.354999989271164,2021-04-16 18:00:00,"2021",6488.4169848226,0000-04-16 18:00:00
"9144",748,0.35699999332428,2021-04-16 17:00:00,"2021",6488.77398481593,0000-04-16 17:00:00
"9145",748,0.358000010251999,2021-04-16 15:59:59,"2021",6489.13198482618,0000-04-16 16:00:00
"9146",748,0.35699999332428,2021-04-16 15:00:00,"2021",6489.4889848195,0000-04-16 15:00:00
"9147",748,0.354999989271164,2021-04-16 14:00:00,"2021",6489.84398480877,0000-04-16 14:00:00
"9148",748,0.35699999332428,2021-04-16 12:59:59,"2021",6490.2009848021,0000-04-16 13:00:00
"9149",748,0.358000010251999,2021-04-16 12:00:00,"2021",6490.55898481235,0000-04-16 12:00:00
"9150",748,0.363000005483627,2021-04-16 11:00:00,"2021",6490.92198481783,0000-04-16 11:00:00
"9151",748,0.363000005483627,2021-04-16 09:59:59,"2021",6491.28498482332,0000-04-16 10:00:00
"9152",748,0.361000001430511,2021-04-16 09:00:00,"2021",6491.64598482475,0000-04-16 09:00:00
"9153",748,0.363000005483627,2021-04-16 08:00:00,"2021",6492.00898483023,0000-04-16 08:00:00
"9154",748,0.365000009536743,2021-04-16 06:59:59,"2021",6492.37398483977,0000-04-16 07:00:00
"9155",748,0.36599999666214,2021-04-16 06:00:00,"2021",6492.73998483643,0000-04-16 06:00:00
"9156",748,0.36599999666214,2021-04-16 05:00:00,"2021",6493.10598483309,0000-04-16 05:00:00
"9157",748,0.363999992609024,2021-04-16 03:59:59,"2021",6493.4699848257,0000-04-16 04:00:00
"9158",748,0.361000001430511,2021-04-16 03:00:00,"2021",6493.83098482713,0000-04-16 03:00:00
"9159",748,0.358000010251999,2021-04-16 02:00:00,"2021",6494.18898483738,0000-04-16 02:00:00
"9160",748,0.35699999332428,2021-04-16 00:59:59,"2021",6494.54598483071,0000-04-16 01:00:00
"9161",748,0.354999989271164,2021-04-16 00:00:00,"2021",6494.90098481998,0000-04-16 00:00:00
"9162",748,0.352999985218048,2021-04-15 23:00:00,"2021",6495.2539848052,0000-04-15 23:00:00
"9163",748,0.351000010967255,2021-04-15 21:59:59,"2021",6495.60498481616,0000-04-15 22:00:00
"9164",748,0.34799998998642,2021-04-15 21:00:00,"2021",6495.95298480615,0000-04-15 21:00:00
"9165",748,0.340999990701675,2021-04-15 20:00:00,"2021",6496.29398479685,0000-04-15 20:00:00
"9166",748,0.328000009059906,2021-04-17 20:00:00,"2021",6496.62198480591,0000-04-17 20:00:00
"9167",748,0.331000000238419,2021-04-17 18:59:59,"2021",6496.95298480615,0000-04-17 19:00:00
"9168",748,0.333999991416931,2021-04-17 18:00:00,"2021",6497.28698479757,0000-04-17 18:00:00
"9169",748,0.333999991416931,2021-04-17 17:00:00,"2021",6497.62098478898,0000-04-17 17:00:00
"9170",748,0.33500000834465,2021-04-17 15:59:59,"2021",6497.95598479733,0000-04-17 16:00:00
"9171",748,0.337000012397766,2021-04-17 15:00:00,"2021",6498.29298480973,0000-04-17 15:00:00
"9172",748,0.340000003576279,2021-04-17 14:00:00,"2021",6498.6329848133,0000-04-17 14:00:00
"9173",748,0.340999990701675,2021-04-17 12:59:59,"2021",6498.973984804,0000-04-17 13:00:00
"9174",748,0.342000007629395,2021-04-17 12:00:00,"2021",6499.31598481163,0000-04-17 12:00:00
"9175",748,0.340999990701675,2021-04-17 11:00:00,"2021",6499.65698480234,0000-04-17 11:00:00
"9176",748,0.344999998807907,2021-04-17 09:59:59,"2021",6500.00198480114,0000-04-17 10:00:00
"9177",748,0.340999990701675,2021-04-17 09:00:00,"2021",6500.34298479185,0000-04-17 09:00:00
"9178",748,0.34400001168251,2021-04-17 08:00:00,"2021",6500.68698480353,0000-04-17 08:00:00
"9179",748,0.347000002861023,2021-04-17 06:59:59,"2021",6501.03398480639,0000-04-17 07:00:00
"9180",748,0.34799998998642,2021-04-17 06:00:00,"2021",6501.38198479638,0000-04-17 06:00:00
"9181",748,0.349999994039536,2021-04-17 05:00:00,"2021",6501.73198479041,0000-04-17 05:00:00
"9182",748,0.351000010967255,2021-04-17 03:59:59,"2021",6502.08298480138,0000-04-17 04:00:00
"9183",748,0.351000010967255,2021-04-17 03:00:00,"2021",6502.43398481235,0000-04-17 03:00:00
"9184",748,0.349999994039536,2021-04-17 02:00:00,"2021",6502.78398480639,0000-04-17 02:00:00
"9185",748,0.351999998092651,2021-04-17 00:59:59,"2021",6503.13598480448,0000-04-17 01:00:00
"9186",748,0.352999985218048,2021-04-17 00:00:00,"2021",6503.4889847897,0000-04-17 00:00:00
"9187",748,0.354000002145767,2021-04-16 23:00:00,"2021",6503.84298479185,0000-04-16 23:00:00
"9188",748,0.354000002145767,2021-04-16 21:59:59,"2021",6504.19698479399,0000-04-16 22:00:00
"9189",748,0.354000002145767,2021-04-16 21:00:00,"2021",6504.55098479614,0000-04-16 21:00:00
"9190",748,0.319000005722046,2021-04-18 20:00:00,"2021",6504.86998480186,0000-04-18 20:00:00
"9191",748,0.319000005722046,2021-04-18 18:59:59,"2021",6505.18898480758,0000-04-18 19:00:00
"9192",748,0.319000005722046,2021-04-18 18:00:00,"2021",6505.5079848133,0000-04-18 18:00:00
"9193",748,0.319000005722046,2021-04-18 17:00:00,"2021",6505.82698481902,0000-04-18 17:00:00
"9194",748,0.314000010490417,2021-04-18 15:59:59,"2021",6506.14098482952,0000-04-18 16:00:00
"9195",748,0.31700000166893,2021-04-18 15:00:00,"2021",6506.45798483118,0000-04-18 15:00:00
"9196",748,0.317999988794327,2021-04-18 14:00:00,"2021",6506.77598481998,0000-04-18 14:00:00
"9197",748,0.319000005722046,2021-04-18 12:59:59,"2021",6507.0949848257,0000-04-18 13:00:00
"9198",748,0.319999992847443,2021-04-18 12:00:00,"2021",6507.41498481855,0000-04-18 12:00:00
"9199",748,0.319999992847443,2021-04-18 11:00:00,"2021",6507.7349848114,0000-04-18 11:00:00
"9200",748,0.319999992847443,2021-04-18 09:59:59,"2021",6508.05498480424,0000-04-18 10:00:00
"9201",748,0.319999992847443,2021-04-18 09:00:00,"2021",6508.37498479709,0000-04-18 09:00:00
"9202",748,0.321000009775162,2021-04-18 08:00:00,"2021",6508.69598480687,0000-04-18 08:00:00
"9203",748,0.323000013828278,2021-04-18 06:59:59,"2021",6509.01898482069,0000-04-18 07:00:00
"9204",748,0.321999996900558,2021-04-18 06:00:00,"2021",6509.34098481759,0000-04-18 06:00:00
"9205",748,0.324999988079071,2021-04-18 05:00:00,"2021",6509.66598480567,0000-04-18 05:00:00
"9206",748,0.324999988079071,2021-04-18 03:59:59,"2021",6509.99098479375,0000-04-18 04:00:00
"9207",748,0.32600000500679,2021-04-18 03:00:00,"2021",6510.31698479876,0000-04-18 03:00:00
"9208",748,0.328000009059906,2021-04-18 02:00:00,"2021",6510.64498480782,0000-04-18 02:00:00
"9209",748,0.328999996185303,2021-04-18 00:59:59,"2021",6510.973984804,0000-04-18 01:00:00
"9210",748,0.328999996185303,2021-04-18 00:00:00,"2021",6511.30298480019,0000-04-18 00:00:00
"9211",748,0.330000013113022,2021-04-17 23:00:00,"2021",6511.6329848133,0000-04-17 23:00:00
"9212",748,0.328999996185303,2021-04-17 21:59:59,"2021",6511.96198480949,0000-04-17 22:00:00
"9213",748,0.330000013113022,2021-04-17 21:00:00,"2021",6512.2919848226,0000-04-17 21:00:00
"9214",748,0.351000010967255,2021-04-19 20:00:00,"2021",6512.64298483357,0000-04-19 20:00:00
"9215",748,0.347000002861023,2021-04-19 18:59:59,"2021",6512.98998483643,0000-04-19 19:00:00
"9216",748,0.342999994754791,2021-04-19 18:00:00,"2021",6513.33298483118,0000-04-19 18:00:00
"9217",748,0.342999994754791,2021-04-19 17:00:00,"2021",6513.67598482594,0000-04-19 17:00:00
"9218",748,0.340999990701675,2021-04-19 15:59:59,"2021",6514.01698481664,0000-04-19 16:00:00
"9219",748,0.342000007629395,2021-04-19 15:00:00,"2021",6514.35898482427,0000-04-19 15:00:00
"9220",748,0.342999994754791,2021-04-19 14:00:00,"2021",6514.70198481902,0000-04-19 14:00:00
"9221",748,0.342999994754791,2021-04-19 12:59:59,"2021",6515.04498481378,0000-04-19 13:00:00
"9222",748,0.347000002861023,2021-04-19 12:00:00,"2021",6515.39198481664,0000-04-19 12:00:00
"9223",748,0.342999994754791,2021-04-19 11:00:00,"2021",6515.7349848114,0000-04-19 11:00:00
"9224",748,0.340000003576279,2021-04-19 09:59:59,"2021",6516.07498481497,0000-04-19 10:00:00
"9225",748,0.340000003576279,2021-04-19 09:00:00,"2021",6516.41498481855,0000-04-19 09:00:00
"9226",748,0.337999999523163,2021-04-19 08:00:00,"2021",6516.75298481807,0000-04-19 08:00:00
"9227",748,0.33500000834465,2021-04-19 06:59:59,"2021",6517.08798482642,0000-04-19 07:00:00
"9228",748,0.333999991416931,2021-04-19 06:00:00,"2021",6517.42198481783,0000-04-19 06:00:00
"9229",748,0.331000000238419,2021-04-19 05:00:00,"2021",6517.75298481807,0000-04-19 05:00:00
"9230",748,0.331000000238419,2021-04-19 03:59:59,"2021",6518.08398481831,0000-04-19 04:00:00
"9231",748,0.331000000238419,2021-04-19 03:00:00,"2021",6518.41498481855,0000-04-19 03:00:00
"9232",748,0.331000000238419,2021-04-19 02:00:00,"2021",6518.74598481879,0000-04-19 02:00:00
"9233",748,0.331000000238419,2021-04-19 00:59:59,"2021",6519.07698481902,0000-04-19 01:00:00
"9234",748,0.328999996185303,2021-04-19 00:00:00,"2021",6519.40598481521,0000-04-19 00:00:00
"9235",748,0.326999992132187,2021-04-18 23:00:00,"2021",6519.73298480734,0000-04-18 23:00:00
"9236",748,0.324999988079071,2021-04-18 21:59:59,"2021",6520.05798479542,0000-04-18 22:00:00
"9237",748,0.323000013828278,2021-04-18 21:00:00,"2021",6520.38098480925,0000-04-18 21:00:00
"9238",748,0.340999990701675,2021-04-20 20:00:00,"2021",6520.72198479995,0000-04-20 20:00:00
"9239",748,0.340999990701675,2021-04-20 18:59:59,"2021",6521.06298479065,0000-04-20 19:00:00
"9240",748,0.34400001168251,2021-04-20 18:00:00,"2021",6521.40698480234,0000-04-20 18:00:00
"9241",748,0.345999985933304,2021-04-20 17:00:00,"2021",6521.75298478827,0000-04-20 17:00:00
"9242",748,0.344999998807907,2021-04-20 15:59:59,"2021",6522.09798478708,0000-04-20 16:00:00
"9243",748,0.342999994754791,2021-04-20 15:00:00,"2021",6522.44098478183,0000-04-20 15:00:00
"9244",748,0.342999994754791,2021-04-20 14:00:00,"2021",6522.78398477659,0000-04-20 14:00:00
"9245",748,0.345999985933304,2021-04-20 12:59:59,"2021",6523.12998476252,0000-04-20 13:00:00
"9246",748,0.347000002861023,2021-04-20 12:00:00,"2021",6523.47698476538,0000-04-20 12:00:00
"9247",748,0.349000006914139,2021-04-20 11:00:00,"2021",6523.8259847723,0000-04-20 11:00:00
"9248",748,0.351000010967255,2021-04-20 09:59:59,"2021",6524.17698478326,0000-04-20 10:00:00
"9249",748,0.347000002861023,2021-04-20 09:00:00,"2021",6524.52398478612,0000-04-20 09:00:00
"9250",748,0.351000010967255,2021-04-20 08:00:00,"2021",6524.87498479709,0000-04-20 08:00:00
"9251",748,0.349999994039536,2021-04-20 06:59:59,"2021",6525.22498479113,0000-04-20 07:00:00
"9252",748,0.351999998092651,2021-04-20 06:00:00,"2021",6525.57698478922,0000-04-20 06:00:00
"9253",748,0.354000002145767,2021-04-20 05:00:00,"2021",6525.93098479137,0000-04-20 05:00:00
"9254",748,0.354000002145767,2021-04-20 03:59:59,"2021",6526.28498479351,0000-04-20 04:00:00
"9255",748,0.354999989271164,2021-04-20 03:00:00,"2021",6526.63998478279,0000-04-20 03:00:00
"9256",748,0.354999989271164,2021-04-20 02:00:00,"2021",6526.99498477206,0000-04-20 02:00:00
"9257",748,0.354000002145767,2021-04-20 00:59:59,"2021",6527.3489847742,0000-04-20 01:00:00
"9258",748,0.354000002145767,2021-04-20 00:00:00,"2021",6527.70298477635,0000-04-20 00:00:00
"9259",748,0.354999989271164,2021-04-19 23:00:00,"2021",6528.05798476562,0000-04-19 23:00:00
"9260",748,0.354000002145767,2021-04-19 21:59:59,"2021",6528.41198476776,0000-04-19 22:00:00
"9261",748,0.354000002145767,2021-04-19 21:00:00,"2021",6528.76598476991,0000-04-19 21:00:00
"9262",748,0.31700000166893,2021-04-21 20:00:00,"2021",6529.08298477158,0000-04-21 20:00:00
"9263",748,0.31700000166893,2021-04-21 18:59:59,"2021",6529.39998477325,0000-04-21 19:00:00
"9264",748,0.317999988794327,2021-04-21 18:00:00,"2021",6529.71798476204,0000-04-21 18:00:00
"9265",748,0.317999988794327,2021-04-21 17:00:00,"2021",6530.03598475084,0000-04-21 17:00:00
"9266",748,0.317999988794327,2021-04-21 15:59:59,"2021",6530.35398473963,0000-04-21 16:00:00
"9267",748,0.319000005722046,2021-04-21 15:00:00,"2021",6530.67298474535,0000-04-21 15:00:00
"9268",748,0.323000013828278,2021-04-21 14:00:00,"2021",6530.99598475918,0000-04-21 14:00:00
"9269",748,0.321999996900558,2021-04-21 12:59:59,"2021",6531.31798475608,0000-04-21 13:00:00
"9270",748,0.321999996900558,2021-04-21 12:00:00,"2021",6531.63998475298,0000-04-21 12:00:00
"9271",748,0.324999988079071,2021-04-21 11:00:00,"2021",6531.96498474106,0000-04-21 11:00:00
"9272",748,0.328000009059906,2021-04-21 09:59:59,"2021",6532.29298475012,0000-04-21 10:00:00
"9273",748,0.326999992132187,2021-04-21 09:00:00,"2021",6532.61998474225,0000-04-21 09:00:00
"9274",748,0.330000013113022,2021-04-21 08:00:00,"2021",6532.94998475537,0000-04-21 08:00:00
"9275",748,0.333000004291534,2021-04-21 06:59:59,"2021",6533.28298475966,0000-04-21 07:00:00
"9276",748,0.333000004291534,2021-04-21 06:00:00,"2021",6533.61598476395,0000-04-21 06:00:00
"9277",748,0.333000004291534,2021-04-21 05:00:00,"2021",6533.94898476824,0000-04-21 05:00:00
"9278",748,0.333999991416931,2021-04-21 03:59:59,"2021",6534.28298475966,0000-04-21 04:00:00
"9279",748,0.337000012397766,2021-04-21 03:00:00,"2021",6534.61998477206,0000-04-21 03:00:00
"9280",748,0.33899998664856,2021-04-21 02:00:00,"2021",6534.9589847587,0000-04-21 02:00:00
"9281",748,0.340000003576279,2021-04-21 00:59:59,"2021",6535.29898476228,0000-04-21 01:00:00
"9282",748,0.340999990701675,2021-04-21 00:00:00,"2021",6535.63998475298,0000-04-21 00:00:00
"9283",748,0.340999990701675,2021-04-20 23:00:00,"2021",6535.98098474368,0000-04-20 23:00:00
"9284",748,0.340999990701675,2021-04-20 21:59:59,"2021",6536.32198473439,0000-04-20 22:00:00
"9285",748,0.340999990701675,2021-04-20 21:00:00,"2021",6536.66298472509,0000-04-20 21:00:00
"9286",748,0.293000012636185,2021-04-22 20:00:00,"2021",6536.95598473772,0000-04-22 20:00:00
"9287",748,0.293999999761581,2021-04-22 18:59:59,"2021",6537.24998473749,0000-04-22 19:00:00
"9288",748,0.298000007867813,2021-04-22 18:00:00,"2021",6537.54798474535,0000-04-22 18:00:00
"9289",748,0.29899999499321,2021-04-22 17:00:00,"2021",6537.84698474035,0000-04-22 17:00:00
"9290",748,0.300000011920929,2021-04-22 15:59:59,"2021",6538.14698475227,0000-04-22 16:00:00
"9291",748,0.300999999046326,2021-04-22 15:00:00,"2021",6538.44798475131,0000-04-22 15:00:00
"9292",748,0.300999999046326,2021-04-22 14:00:00,"2021",6538.74898475036,0000-04-22 14:00:00
"9293",748,0.301999986171722,2021-04-22 12:59:59,"2021",6539.05098473653,0000-04-22 13:00:00
